Open,High,Low,Close,Volume,Stock,Date
4434.5498046875,4457.81005859375,4430.4599609375,4451.14013671875,3763760000,^GSPC,2023-09-07
331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,18381000,MSFT,2023-09-07
443.55999755859375,446.80999755859375,438.8500061035156,442.79998779296875,2697500,NFLX,2023-09-06
134.91000366210938,136.66000366210938,134.85000610351562,136.3800048828125,23558300,GOOGL,2023-09-06
4451.2998046875,4473.52978515625,4448.3798828125,4457.490234375,3259290000,^GSPC,2023-09-06
178.35000610351562,180.24000549316406,177.7899932861328,178.17999267578125,65551300,AAPL,2023-09-06
330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,19530100,MSFT,2023-09-06
4480.97998046875,4490.77001953125,4467.89013671875,4487.4599609375,3369920000,^GSPC,2023-09-05
443.07000732421875,449.8900146484375,442.75,445.3599853515625,2913800,NFLX,2023-09-05
180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,58953100,AAPL,2023-09-05
136.5399932861328,137.47999572753906,135.7899932861328,136.9199981689453,20763400,GOOGL,2023-09-05
337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,16583300,MSFT,2023-09-05
442.8500061035156,445.44000244140625,434.1199951171875,434.69000244140625,3124000,NFLX,2023-09-04
179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,90370200,AAPL,2023-09-04
335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,17565500,MSFT,2023-09-04
136.25999450683594,136.8699951171875,135.19000244140625,135.33999633789062,18405500,GOOGL,2023-09-04
4473.27001953125,4487.10986328125,4456.830078125,4461.89990234375,3435740000,^GSPC,2023-09-04
331.30999755859375,336.8500061035156,331.1700134277344,336.05999755859375,16544400,MSFT,2023-09-03
176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,84267900,AAPL,2023-09-03
135.08999633789062,136.89999389648438,134.14999389648438,136.7100067138672,20749500,GOOGL,2023-09-03
4462.64990234375,4479.39013671875,4453.52001953125,4467.43994140625,3529430000,^GSPC,2023-09-03
435.5,438.3999938964844,410.69000244140625,412.239990234375,11843000,NFLX,2023-09-03
339.1499938964844,340.8599853515625,336.57000732421875,338.70001220703125,20267000,MSFT,2023-09-02
137.60000610351562,138.6999969482422,136.24000549316406,138.10000610351562,24751000,GOOGL,2023-09-02
410.3999938964844,411.3900146484375,400.0,400.489990234375,10709000,NFLX,2023-09-02
174.0,176.10000610351562,173.5800018310547,175.74000549316406,60895800,AAPL,2023-09-02
4487.77978515625,4511.990234375,4478.68994140625,4505.10009765625,3648720000,^GSPC,2023-09-02
401.0,404.70001220703125,395.0299987792969,396.94000244140625,9110700,NFLX,2023-09-01
137.97999572753906,138.52000427246094,136.47999572753906,137.39999389648438,38908400,GOOGL,2023-09-01
176.47999572753906,176.5,173.82000732421875,175.00999450683594,109205100,AAPL,2023-09-01
336.9200134277344,337.3999938964844,329.6499938964844,330.2200012207031,37666900,MSFT,2023-09-01
4497.97998046875,4497.97998046875,4447.2099609375,4450.31982421875,6932230000,^GSPC,2023-09-01
176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,67257600,AAPL,2023-08-31
4445.1298828125,4466.35986328125,4442.10986328125,4453.52978515625,3161230000,^GSPC,2023-08-31
327.79998779296875,330.3999938964844,326.3599853515625,329.05999755859375,16834200,MSFT,2023-08-31
395.5,399.4700012207031,392.6000061035156,394.3999938964844,4704700,NFLX,2023-08-31
136.61000061035156,139.16000366210938,136.61000061035156,138.2100067138672,21861300,GOOGL,2023-08-31
4445.41015625,4449.85009765625,4416.60986328125,4443.9501953125,3614880000,^GSPC,2023-08-30
392.8399963378906,398.2300109863281,390.25,396.20001220703125,4076800,NFLX,2023-08-30
326.1700134277344,329.3900146484375,324.510009765625,328.6499938964844,16505900,MSFT,2023-08-30
177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,51826900,AAPL,2023-08-30
137.4199981689453,138.41000366210938,136.6199951171875,138.0399932861328,20353700,GOOGL,2023-08-30
179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,58436200,AAPL,2023-08-29
329.510009765625,329.5899963378906,320.510009765625,320.7699890136719,21436500,MSFT,2023-08-29
138.0800018310547,138.0800018310547,133.6199951171875,133.74000549316406,29927500,GOOGL,2023-08-29
397.04998779296875,397.989990234375,386.1199951171875,386.29998779296875,3866600,NFLX,2023-08-29
4452.81005859375,4461.02978515625,4401.3798828125,4402.2001953125,3308450000,^GSPC,2023-08-29
319.260009765625,325.3500061035156,315.0,319.5299987792969,35529500,MSFT,2023-08-28
386.5,395.8999938964844,383.4200134277344,384.1499938964844,5547900,NFLX,2023-08-28
174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,63047900,AAPL,2023-08-28
4374.35986328125,4375.7001953125,4329.169921875,4330.0,3662340000,^GSPC,2023-08-28
131.44000244140625,132.22999572753906,130.07000732421875,130.44000244140625,31488700,GOOGL,2023-08-28
4341.740234375,4357.39990234375,4316.490234375,4320.06005859375,3349570000,^GSPC,2023-08-27
321.32000732421875,321.45001220703125,316.1499938964844,317.010009765625,21447900,MSFT,2023-08-27
174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,56725400,AAPL,2023-08-27
385.0,386.8800048828125,378.3599853515625,379.80999755859375,3692800,NFLX,2023-08-27
130.75999450683594,132.02999877929688,129.60000610351562,130.25,26397300,GOOGL,2023-08-27
174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,46172700,AAPL,2023-08-26
316.5899963378906,317.6700134277344,315.0,317.5400085449219,17836000,MSFT,2023-08-26
129.8300018310547,131.1699981689453,128.9600067138672,131.11000061035156,20094600,GOOGL,2023-08-26
4310.6201171875,4338.509765625,4302.7001953125,4337.43994140625,3195650000,^GSPC,2023-08-26
382.8999938964844,386.6199951171875,380.80999755859375,384.79998779296875,3757300,NFLX,2023-08-26
129.77000427246094,130.36000061035156,127.22000122070312,128.57000732421875,25718700,GOOGL,2023-08-25
174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,64588900,AAPL,2023-08-25
4312.8798828125,4313.009765625,4265.97998046875,4273.52978515625,3472340000,^GSPC,2023-08-25
315.1300048828125,315.8800048828125,310.0199890136719,312.1400146484375,26297600,MSFT,2023-08-25
382.8800048828125,384.55999755859375,377.3599853515625,379.25,4089400,NFLX,2023-08-25
312.29998779296875,314.29998779296875,309.69000244140625,312.7900085449219,19410100,MSFT,2023-08-24
4282.6298828125,4292.06982421875,4238.6298828125,4274.509765625,3875880000,^GSPC,2023-08-24
172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,66921800,AAPL,2023-08-24
128.57000732421875,130.89999389648438,128.57000732421875,130.5399932861328,22746500,GOOGL,2023-08-24
382.3999938964844,384.2200012207031,376.25,377.5899963378906,3843500,NFLX,2023-08-24
169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,56294400,AAPL,2023-08-23
375.6000061035156,378.9599914550781,371.1000061035156,376.3599853515625,4369900,NFLX,2023-08-23
4269.64990234375,4317.27001953125,4264.3798828125,4299.7001953125,3846230000,^GSPC,2023-08-23
129.83999633789062,133.3000030517578,129.7899932861328,132.30999755859375,22513100,GOOGL,2023-08-23
310.989990234375,315.4800109863281,309.45001220703125,313.6400146484375,19683600,MSFT,2023-08-23
172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,51814200,AAPL,2023-08-22
380.0,382.5799865722656,375.3500061035156,377.6000061035156,4198700,NFLX,2023-08-22
4328.18017578125,4333.14990234375,4274.85986328125,4288.0498046875,3865960000,^GSPC,2023-08-22
133.27999877929688,134.0500030517578,130.36000061035156,130.86000061035156,30848100,GOOGL,2023-08-22
317.75,319.4700012207031,314.9800109863281,315.75,24140300,MSFT,2023-08-22
377.4800109863281,384.80999755859375,376.79998779296875,380.3299865722656,3102100,NFLX,2023-08-21
4284.52001953125,4300.580078125,4260.2099609375,4288.39013671875,3938660000,^GSPC,2023-08-21
316.2799987792969,321.8900146484375,315.17999267578125,321.79998779296875,20570000,MSFT,2023-08-21
171.22000122070312,174.3000030517578,170.92999267578125,173.75,52164500,AAPL,2023-08-21
131.2100067138672,134.4199981689453,131.1699981689453,134.1699981689453,22288000,GOOGL,2023-08-21
4269.75,4281.14990234375,4216.4501953125,4229.4501953125,3953830000,^GSPC,2023-08-20
377.1099853515625,394.8999938964844,372.8500061035156,376.75,8878100,NFLX,2023-08-20
320.8299865722656,321.3900146484375,311.2099914550781,313.3900146484375,21033500,MSFT,2023-08-20
172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,49594600,AAPL,2023-08-20
133.94000244140625,134.25999450683594,131.83999633789062,132.42999267578125,22989400,GOOGL,2023-08-20
314.0299987792969,320.0400085449219,314.0,318.9599914550781,20720100,MSFT,2023-08-19
4233.830078125,4268.5,4220.47998046875,4263.75,3777600000,^GSPC,2023-08-19
171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,53020300,AAPL,2023-08-19
376.5,380.2200012207031,373.5799865722656,376.8999938964844,4303700,NFLX,2023-08-19
132.7899932861328,135.57000732421875,132.52999877929688,135.24000549316406,26752300,GOOGL,2023-08-19
319.0899963378906,319.9800109863281,314.8999938964844,319.3599853515625,16965600,MSFT,2023-08-18
135.07000732421875,135.49000549316406,133.4499969482422,135.07000732421875,19832600,GOOGL,2023-08-18
4259.31005859375,4267.1298828125,4225.91015625,4258.18994140625,3581470000,^GSPC,2023-08-18
378.010009765625,378.6000061035156,367.239990234375,372.5899963378906,5034800,NFLX,2023-08-18
173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,48527900,AAPL,2023-08-18
316.54998779296875,329.19000244140625,316.29998779296875,327.260009765625,25645500,MSFT,2023-08-17
134.00999450683594,138.16000366210938,134.00999450683594,137.5800018310547,27583200,GOOGL,2023-08-17
368.42999267578125,382.5199890136719,367.7699890136719,381.510009765625,4773400,NFLX,2023-08-17
173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,57224100,AAPL,2023-08-17
4234.7900390625,4324.10009765625,4219.5498046875,4308.5,3902030000,^GSPC,2023-08-17
324.75,330.29998779296875,323.17999267578125,329.82000732421875,19891200,MSFT,2023-08-16
176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,42390800,AAPL,2023-08-16
378.04998779296875,387.1700134277344,377.760009765625,385.95001220703125,3299800,NFLX,2023-08-16
4289.02001953125,4341.72998046875,4283.7900390625,4335.66015625,3174630000,^GSPC,2023-08-16
136.94000244140625,138.94000244140625,135.61000061035156,138.4199981689453,19278100,GOOGL,2023-08-16
138.5,139.72000122070312,137.3300018310547,138.05999755859375,27786600,GOOGL,2023-08-15
4339.75,4385.4599609375,4339.64013671875,4358.240234375,3520240000,^GSPC,2023-08-15
178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,43698000,AAPL,2023-08-15
385.5799865722656,388.70001220703125,372.25,373.32000732421875,7288900,NFLX,2023-08-15
330.9599914550781,331.1000061035156,327.6700134277344,328.3900146484375,20557100,MSFT,2023-08-15
372.7799987792969,377.80999755859375,365.3399963378906,365.92999267578125,9151400,NFLX,2023-08-14
138.5800018310547,141.11000061035156,138.5800018310547,140.5500030517578,25884300,GOOGL,2023-08-14
331.2099914550781,332.82000732421875,329.1400146484375,332.4200134277344,20063200,MSFT,2023-08-14
4366.58984375,4378.64013671875,4345.33984375,4376.9501953125,3601660000,^GSPC,2023-08-14
178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,47551100,AAPL,2023-08-14
4380.93994140625,4385.85009765625,4325.43017578125,4349.60986328125,3713140000,^GSPC,2023-08-13
141.0500030517578,141.22000122070312,138.25999450683594,138.97000122070312,24765500,GOOGL,2023-08-13
366.4800109863281,368.8299865722656,359.04998779296875,361.20001220703125,7376100,NFLX,2023-08-13
180.07000732421875,182.33999633789062,179.0399932861328,180.7100067138672,56743100,AAPL,2023-08-13
330.57000732421875,333.6300048828125,328.7200012207031,331.1600036621094,19313100,MSFT,2023-08-13
139.3800048828125,140.0,136.6199951171875,137.36000061035156,23420500,GOOGL,2023-08-12
332.3800048828125,333.8299865722656,326.3599853515625,327.7300109863281,21072400,MSFT,2023-08-12
355.6400146484375,358.92999267578125,352.04998779296875,355.67999267578125,6312600,NFLX,2023-08-12
181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,51427100,AAPL,2023-08-12
4360.490234375,4377.10009765625,4311.97021484375,4327.77978515625,0,^GSPC,2023-08-12
356.2099914550781,363.0799865722656,354.7699890136719,360.82000732421875,5128900,NFLX,2023-08-11
138.1699981689453,139.6300048828125,137.99000549316406,139.10000610351562,28501900,GOOGL,2023-08-11
331.04998779296875,336.1400146484375,330.6000061035156,332.6400146484375,22158000,MSFT,2023-08-11
176.75,179.0800018310547,176.50999450683594,178.72000122070312,52517000,AAPL,2023-08-11
4342.3701171875,4383.330078125,4342.3701171875,4373.6298828125,3409960000,^GSPC,2023-08-11
138.6300048828125,139.89999389648438,137.17999267578125,139.72000122070312,23515800,GOOGL,2023-08-10
329.5899963378906,333.4599914550781,327.4100036621094,332.05999755859375,18338500,MSFT,2023-08-10
4345.22998046875,4393.56982421875,4337.5400390625,4373.2001953125,3794850000,^GSPC,2023-08-10
176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,57549400,AAPL,2023-08-10
361.1000061035156,362.70001220703125,353.8900146484375,355.7200012207031,5908400,NFLX,2023-08-10
4357.35009765625,4364.2001953125,4303.83984375,4314.60009765625,3686030000,^GSPC,2023-08-09
332.489990234375,335.5899963378906,328.29998779296875,330.1099853515625,23153600,MSFT,2023-08-09
351.0,354.7900085449219,344.7300109863281,346.19000244140625,11429600,NFLX,2023-08-09
139.4499969482422,140.72000122070312,137.3800048828125,137.9600067138672,23375000,GOOGL,2023-08-09
175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,54764400,AAPL,2023-08-09
4321.35986328125,4339.5400390625,4269.68994140625,4278.0,3969730000,^GSPC,2023-08-08
176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,59302900,AAPL,2023-08-08
138.5,139.66000366210938,137.3800048828125,137.75,26066000,GOOGL,2023-08-08
404.739990234375,408.95001220703125,392.260009765625,401.7699890136719,28074400,NFLX,2023-08-08
332.1499938964844,336.8800048828125,330.9100036621094,331.32000732421875,25052100,MSFT,2023-08-08
405.6300048828125,410.6400146484375,398.010009765625,400.9599914550781,12768900,NFLX,2023-08-07
137.3300018310547,137.8699951171875,135.0800018310547,135.60000610351562,26315200,GOOGL,2023-08-07
175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,64189300,AAPL,2023-08-07
4273.85009765625,4276.56005859375,4223.02978515625,4224.16015625,4004030000,^GSPC,2023-08-07
331.7200012207031,331.9200134277344,325.45001220703125,326.6700134277344,25012600,MSFT,2023-08-07
135.0399932861328,137.66000366210938,133.9499969482422,136.5,26317900,GOOGL,2023-08-06
403.32000732421875,407.5400085449219,398.5199890136719,406.8399963378906,7390000,NFLX,2023-08-06
4210.39990234375,4255.83984375,4189.22021484375,4217.0400390625,3776100000,^GSPC,2023-08-06
325.4700012207031,332.7300109863281,324.3900146484375,329.32000732421875,24374700,MSFT,2023-08-06
170.91000366210938,174.00999450683594,169.92999267578125,173.0,55980100,AAPL,2023-08-06
173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,43816600,AAPL,2023-08-05
409.67999267578125,416.69000244140625,408.3900146484375,413.7300109863281,6459200,NFLX,2023-08-05
137.8300018310547,139.36000061035156,137.4199981689453,138.80999755859375,44814300,GOOGL,2023-08-05
331.29998779296875,331.8399963378906,327.6000061035156,330.5299987792969,31153600,MSFT,2023-08-05
4235.7900390625,4259.3798828125,4219.43017578125,4247.68017578125,3821820000,^GSPC,2023-08-05
171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,57157000,AAPL,2023-08-04
4232.419921875,4232.419921875,4181.419921875,4186.77001953125,3869370000,^GSPC,2023-08-04
128.16000366210938,128.30999755859375,125.06999969482422,125.61000061035156,84366200,GOOGL,2023-08-04
416.0199890136719,418.8399963378906,410.1099853515625,411.25,6299600,NFLX,2023-08-04
345.0199890136719,346.20001220703125,337.6199951171875,340.6700134277344,55053800,MSFT,2023-08-04
340.5400085449219,341.6300048828125,326.94000244140625,327.8900146484375,37828500,MSFT,2023-08-03
170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,70625300,AAPL,2023-08-03
4175.990234375,4183.60009765625,4127.89990234375,4137.22998046875,4277640000,^GSPC,2023-08-03
123.2699966430664,124.33000183105469,121.2699966430664,122.27999877929688,57061100,GOOGL,2023-08-03
411.4200134277344,417.30999755859375,401.5400085449219,403.5400085449219,6849700,NFLX,2023-08-03
330.42999267578125,336.7200012207031,328.3999938964844,329.80999755859375,29856500,MSFT,2023-08-02
4152.93017578125,4156.7001953125,4103.77978515625,4117.3701171875,4019500000,^GSPC,2023-08-02
406.4200134277344,410.2099914550781,395.6199951171875,397.8699951171875,4997600,NFLX,2023-08-02
122.87999725341797,123.30999755859375,120.20999908447266,122.16999816894531,44566500,GOOGL,2023-08-02
166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,58499100,AAPL,2023-08-02
4139.39013671875,4177.47021484375,4132.93994140625,4166.81982421875,3911140000,^GSPC,2023-08-01
123.20999908447266,125.4000015258789,122.75,124.45999908447266,28940100,GOOGL,2023-08-01
333.4100036621094,339.45001220703125,331.8299865722656,337.30999755859375,22828100,MSFT,2023-08-01
402.3500061035156,412.82000732421875,399.4100036621094,410.0799865722656,5317100,NFLX,2023-08-01
169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,51131000,AAPL,2023-08-01
409.239990234375,412.5199890136719,404.6300048828125,411.69000244140625,3877600,NFLX,2023-07-31
4171.330078125,4195.5498046875,4153.1201171875,4193.7998046875,4249470000,^GSPC,2023-07-31
338.8500061035156,339.0,334.69000244140625,338.1099853515625,20265300,MSFT,2023-07-31
169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,44846000,AAPL,2023-07-31
125.05999755859375,125.37000274658203,122.69000244140625,124.08000183105469,26292300,GOOGL,2023-07-31
124.06999969482422,126.48999786376953,123.72000122070312,126.44999694824219,30082400,GOOGL,2023-07-30
4201.27001953125,4245.64013671875,4197.740234375,4237.85986328125,4224900000,^GSPC,2023-07-30
171.0,174.22999572753906,170.1199951171875,173.97000122070312,56934900,AAPL,2023-07-30
414.7699890136719,420.6000061035156,414.17999267578125,420.19000244140625,4806100,NFLX,2023-07-30
339.7900085449219,347.4200134277344,339.6499938964844,346.07000732421875,28158800,MSFT,2023-07-30
128.4199981689453,128.97999572753906,126.93000030517578,127.48999786376953,27124600,GOOGL,2023-07-29
175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,77334800,AAPL,2023-07-29
347.239990234375,348.8299865722656,344.7699890136719,348.32000732421875,24348100,MSFT,2023-07-29
421.1700134277344,426.69000244140625,417.1000061035156,424.7099914550781,4476000,NFLX,2023-07-29
4268.259765625,4319.72021484375,4268.259765625,4317.77978515625,4669780000,^GSPC,2023-07-29
174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,79763700,AAPL,2023-07-28
128.02000427246094,129.52999877929688,127.86000061035156,129.10000610351562,26380100,GOOGL,2023-07-28
349.6300048828125,354.3900146484375,347.3299865722656,352.79998779296875,23624000,MSFT,2023-07-28
428.760009765625,434.82000732421875,425.5299987792969,432.3599853515625,3664800,NFLX,2023-07-28
4334.22998046875,4373.6201171875,4334.22998046875,4358.33984375,4570960000,^GSPC,2023-07-28
